,PeopleInHousehold,MetroAreaCode,Age,Hispanic,CountryOfBirthCode,Region_num,State_num,Married_num,Sex_num,Education_num,Race_num,Citizenship_num,EmploymentStatus_num,Industry_num
14576,3,40900.0,45,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,11.0
14578,3,31100.0,23,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,4.0,3.0
14579,3,31100.0,57,1,303,3.0,3.0,3.0,0.0,3.0,5.0,1.0,1.0,4.0
14581,3,40900.0,49,0,57,3.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,11.0
14582,3,40900.0,50,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,4.0
14583,3,40900.0,17,1,57,3.0,3.0,2.0,0.0,5.0,1.0,0.0,4.0,9.0
14585,3,31100.0,56,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0
14587,2,41740.0,61,0,57,3.0,3.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
14591,2,41740.0,44,0,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,4.0,2.0
14592,2,37100.0,42,0,57,3.0,3.0,0.0,0.0,7.0,5.0,0.0,1.0,10.0
14593,2,37100.0,49,0,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,10.0
14594,4,40140.0,45,0,57,3.0,3.0,1.0,1.0,5.0,5.0,0.0,1.0,2.0
14607,3,41860.0,51,0,57,3.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,6.0
14608,3,41860.0,48,0,57,3.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,6.0
14611,3,31100.0,45,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,3.0
14614,4,40900.0,39,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,4.0
14615,4,40900.0,40,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,11.0
14618,3,41860.0,35,1,233,3.0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,10.0
14619,3,41860.0,33,1,233,3.0,3.0,1.0,0.0,4.0,5.0,1.0,1.0,3.0
14621,2,23420.0,36,0,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0
14622,2,23420.0,37,1,303,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0
14623,5,40140.0,41,1,303,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,12.0
14627,5,40140.0,20,1,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,6.0
14628,5,23420.0,56,0,57,3.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,12.0
14632,5,23420.0,28,0,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,2.0
14633,5,37100.0,32,1,303,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0
14640,4,40140.0,44,0,240,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0
14644,3,40140.0,49,0,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0
14646,3,40140.0,22,0,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
14647,2,31100.0,26,0,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,10.0
14651,4,31100.0,47,1,312,3.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,10.0
14652,4,31100.0,45,1,312,3.0,3.0,1.0,0.0,7.0,5.0,1.0,1.0,3.0
14657,4,41740.0,34,0,233,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
14663,5,41740.0,43,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,4.0,9.0
14666,5,41740.0,19,1,57,3.0,3.0,3.0,1.0,3.0,5.0,0.0,1.0,12.0
14667,4,33700.0,45,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0
14672,4,41860.0,34,0,57,3.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
14675,3,12540.0,58,0,57,3.0,3.0,4.0,1.0,3.0,5.0,0.0,4.0,9.0
14676,3,12540.0,32,0,215,3.0,3.0,1.0,0.0,1.0,5.0,0.0,4.0,6.0
14677,3,12540.0,31,0,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,4.0,8.0
14678,3,46700.0,49,0,57,3.0,3.0,3.0,1.0,7.0,5.0,0.0,1.0,11.0
14680,3,46700.0,24,0,57,3.0,3.0,2.0,1.0,7.0,5.0,0.0,4.0,6.0
14681,2,37100.0,18,1,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,6.0
14682,2,37100.0,46,0,57,3.0,3.0,0.0,0.0,7.0,5.0,0.0,1.0,3.0
14683,3,41500.0,55,1,303,3.0,3.0,2.0,1.0,7.0,5.0,2.0,1.0,0.0
14684,3,41500.0,28,1,303,3.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0
14685,3,41500.0,29,1,303,3.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0
14689,1,41860.0,27,0,164,3.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0
14690,6,12540.0,25,1,303,3.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,9.0
14691,6,12540.0,32,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0
14695,6,12540.0,20,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0
14697,5,12540.0,33,1,303,3.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,8.0
14702,3,44700.0,19,0,57,3.0,3.0,2.0,1.0,7.0,5.0,0.0,4.0,6.0
14705,2,42060.0,61,1,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,13.0
14706,2,37100.0,47,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,7.0
14707,2,37100.0,51,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,5.0
14710,1,42220.0,57,0,57,3.0,3.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0
14711,2,37100.0,66,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,2.0
14712,2,37100.0,61,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
14713,3,33700.0,25,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0
14714,3,33700.0,52,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0
14715,3,33700.0,30,1,303,3.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0
14716,3,40140.0,59,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,9.0
14719,2,47300.0,52,0,233,3.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0
14720,2,47300.0,48,0,233,3.0,3.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0
14722,6,40140.0,49,1,57,3.0,3.0,1.0,1.0,5.0,5.0,0.0,1.0,13.0
14724,6,40140.0,22,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0
14725,6,40140.0,24,1,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,6.0
14727,2,44700.0,23,1,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
14728,2,44700.0,23,1,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,4.0
14729,1,41860.0,43,1,57,3.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,10.0
14730,2,42220.0,22,0,57,3.0,3.0,2.0,1.0,7.0,5.0,0.0,1.0,3.0
14731,2,42220.0,48,0,57,3.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0
14732,5,42060.0,48,0,57,3.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,9.0
14736,5,42060.0,55,0,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0
14738,3,31100.0,45,1,303,3.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,12.0
14739,3,31100.0,48,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,4.0
14740,3,31100.0,25,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,10.0
14741,6,40140.0,40,1,327,3.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,13.0
14746,6,40140.0,20,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,4.0,10.0
14747,1,31100.0,33,0,57,3.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0
14748,4,31100.0,55,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
14750,4,31100.0,27,1,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,3.0
14754,3,31100.0,52,1,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0
14755,6,41740.0,50,1,303,3.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,12.0
14756,6,41740.0,57,0,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,9.0
14761,4,31100.0,55,0,247,3.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0
14764,4,31100.0,49,0,247,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0
14765,2,41740.0,51,0,213,3.0,3.0,4.0,1.0,1.0,5.0,2.0,1.0,10.0
14767,2,31100.0,28,0,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,9.0
14768,2,31100.0,28,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,9.0
14769,2,41860.0,61,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,4.0,13.0
14773,2,41860.0,52,0,57,3.0,3.0,1.0,1.0,6.0,5.0,0.0,1.0,4.0
14774,2,41860.0,38,0,233,3.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,11.0
14775,3,41860.0,37,1,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0
14778,1,33700.0,35,0,212,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,9.0
14783,4,41860.0,59,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
14784,4,41860.0,56,0,57,3.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
14786,4,41860.0,23,0,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,12.0
14789,2,40140.0,60,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,4.0,4.0
14791,4,41500.0,35,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,3.0
14792,4,41500.0,41,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
14796,2,47300.0,58,1,303,3.0,3.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0
14797,1,40900.0,46,0,57,3.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0
14798,3,40140.0,33,0,57,3.0,3.0,2.0,0.0,7.0,2.0,0.0,1.0,11.0
14801,4,31100.0,50,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,10.0
14802,4,31100.0,56,0,57,3.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,10.0
14804,4,31100.0,21,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,9.0
14805,4,31100.0,58,1,313,3.0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0
14806,4,31100.0,15,1,57,3.0,3.0,2.0,0.0,5.0,4.0,0.0,1.0,3.0
14809,2,31100.0,85,0,57,3.0,3.0,0.0,0.0,7.0,5.0,0.0,1.0,10.0
14811,3,31100.0,40,0,140,3.0,3.0,0.0,0.0,1.0,5.0,2.0,1.0,10.0
14815,2,41860.0,24,0,57,3.0,3.0,2.0,0.0,7.0,3.0,0.0,1.0,12.0
14817,2,40900.0,51,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,9.0
14818,2,40900.0,50,0,57,3.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,11.0
14820,7,40140.0,41,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
14825,7,40140.0,36,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
14828,3,40140.0,56,0,57,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0
14829,2,41860.0,80,0,57,3.0,3.0,1.0,1.0,6.0,5.0,0.0,1.0,10.0
14831,2,44700.0,59,0,57,3.0,3.0,1.0,1.0,5.0,5.0,0.0,1.0,2.0
14832,2,44700.0,56,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
14833,2,42060.0,56,0,57,3.0,3.0,4.0,0.0,3.0,5.0,0.0,4.0,2.0
14835,4,41500.0,45,0,57,3.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0
14837,4,41500.0,23,0,57,3.0,3.0,1.0,1.0,6.0,1.0,0.0,1.0,12.0
14838,4,41500.0,22,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,4.0,3.0
14842,6,12540.0,24,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
14843,6,12540.0,20,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
14846,6,12540.0,19,0,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
14847,6,12540.0,40,0,57,3.0,3.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0
14848,3,31100.0,54,0,301,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,9.0
14850,3,31100.0,54,0,57,3.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0
14851,2,40140.0,80,0,57,3.0,3.0,0.0,0.0,4.0,5.0,0.0,3.0,3.0
14852,2,40140.0,56,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
14863,5,31100.0,36,1,57,3.0,3.0,1.0,0.0,5.0,5.0,0.0,1.0,7.0
14864,5,31100.0,35,1,57,3.0,3.0,1.0,1.0,5.0,5.0,0.0,4.0,2.0
14868,3,31100.0,53,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0
14870,3,31100.0,29,0,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,6.0
14871,3,31100.0,23,1,303,3.0,3.0,4.0,0.0,5.0,5.0,2.0,1.0,7.0
14873,3,31100.0,30,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
14874,1,40140.0,45,0,57,3.0,3.0,2.0,0.0,4.0,5.0,0.0,1.0,5.0
14875,4,31100.0,29,1,57,3.0,3.0,1.0,1.0,7.0,0.0,0.0,1.0,2.0
14876,4,31100.0,29,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0
14878,4,31100.0,25,1,57,3.0,3.0,2.0,1.0,7.0,0.0,0.0,1.0,12.0
14879,2,40140.0,55,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,4.0,4.0
14880,2,40140.0,59,0,57,3.0,3.0,1.0,1.0,5.0,5.0,0.0,2.0,2.0
14881,2,31100.0,73,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,7.0
14883,1,40140.0,30,1,57,3.0,3.0,2.0,1.0,5.0,1.0,0.0,1.0,9.0
14884,6,41860.0,58,0,233,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
14885,6,41860.0,57,0,233,3.0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0
14887,6,41860.0,20,0,57,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,12.0
14888,6,41860.0,23,0,233,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0
14890,5,12540.0,50,1,303,3.0,3.0,1.0,0.0,7.0,5.0,2.0,1.0,13.0
14894,5,12540.0,28,1,303,3.0,3.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0
14895,4,41860.0,64,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
14896,4,41860.0,55,0,57,3.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,10.0
14897,4,41860.0,16,0,57,3.0,3.0,2.0,1.0,5.0,5.0,0.0,1.0,9.0
14900,2,31100.0,36,1,57,3.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,11.0
14902,4,12540.0,35,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0
14903,4,12540.0,41,1,303,3.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,12.0
14906,1,31100.0,58,0,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,4.0
14908,4,40900.0,56,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,4.0
14914,2,41860.0,51,0,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,3.0
14916,2,40140.0,70,0,57,3.0,3.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0
14917,2,40140.0,68,0,57,3.0,3.0,1.0,0.0,2.0,5.0,0.0,1.0,3.0
14918,1,31100.0,59,0,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,4.0
14923,4,31100.0,52,1,303,3.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,9.0
14925,4,31100.0,26,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,9.0
14926,4,31100.0,29,1,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0
14929,3,31100.0,59,1,303,3.0,3.0,1.0,0.0,3.0,5.0,1.0,1.0,12.0
14930,3,31100.0,60,1,303,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,12.0
14932,2,31100.0,67,1,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,7.0
14934,5,41860.0,41,0,57,3.0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,3.0
14939,4,41860.0,46,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,11.0
14940,4,41860.0,49,0,57,3.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,4.0
14943,4,40140.0,33,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,10.0
14944,4,40140.0,35,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,4.0
14947,6,31100.0,61,1,303,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,10.0
14948,6,31100.0,45,1,303,3.0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,12.0
14950,6,31100.0,19,1,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,12.0
14951,6,31100.0,23,1,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,12.0
14952,6,31100.0,23,1,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,12.0
14953,2,41860.0,43,0,209,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0
14955,2,40140.0,22,1,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,3.0
14956,2,40140.0,56,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,12.0
14957,3,40140.0,26,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,6.0
14960,4,41500.0,48,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,6.0
14961,4,41500.0,44,1,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
14962,4,41500.0,17,1,57,3.0,3.0,2.0,0.0,5.0,5.0,0.0,1.0,12.0
14963,4,41500.0,23,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,6.0
14968,5,40900.0,47,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,11.0
14969,5,40900.0,51,1,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,6.0
14970,5,40900.0,18,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
14971,5,40900.0,20,1,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,6.0
14972,5,40900.0,22,1,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,6.0
14973,1,41860.0,51,0,210,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,10.0
14974,5,37100.0,48,1,303,3.0,3.0,1.0,1.0,5.0,5.0,2.0,1.0,10.0
14975,5,37100.0,44,1,303,3.0,3.0,1.0,0.0,5.0,5.0,2.0,1.0,12.0
14978,5,37100.0,17,1,303,3.0,3.0,2.0,1.0,5.0,5.0,2.0,4.0,2.0
14979,4,31100.0,39,0,148,3.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,13.0
14980,4,31100.0,32,0,211,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0
14982,4,31100.0,73,0,211,3.0,3.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0
14983,5,40140.0,50,0,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,7.0
14984,5,40140.0,40,1,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,4.0,3.0
14988,1,31100.0,47,0,247,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,12.0
14990,6,12540.0,34,1,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
14991,6,12540.0,36,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0
14997,4,41860.0,32,1,57,3.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0,10.0
15001,3,40140.0,60,0,233,3.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0
15003,3,40140.0,24,1,57,3.0,3.0,2.0,1.0,7.0,5.0,0.0,1.0,12.0
15004,2,40140.0,31,1,57,3.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,10.0
15009,2,41740.0,70,0,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
15011,5,40140.0,53,1,57,3.0,3.0,1.0,1.0,7.0,5.0,0.0,1.0,13.0
15013,5,40140.0,25,1,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,12.0
15014,5,40140.0,27,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,12.0
15015,4,12540.0,57,0,233,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
15016,4,12540.0,58,0,233,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0
15019,3,40140.0,30,0,421,3.0,3.0,1.0,1.0,7.0,2.0,2.0,4.0,7.0
15020,3,40140.0,45,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,6.0
15024,4,41860.0,23,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,6.0
15027,1,31100.0,46,0,57,3.0,3.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
15028,1,31100.0,61,0,57,3.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,11.0
15029,7,31100.0,52,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,13.0
15030,7,31100.0,65,1,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,10.0
15039,2,31100.0,58,1,57,3.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,7.0
15040,2,40140.0,54,1,312,3.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,13.0
15044,3,23420.0,29,0,57,3.0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0
15045,6,44700.0,42,0,57,3.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,10.0
15050,6,44700.0,35,1,57,3.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,3.0
15053,3,41860.0,59,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
15054,3,41860.0,56,0,57,3.0,3.0,1.0,0.0,4.0,5.0,0.0,1.0,6.0
15056,3,41500.0,42,0,57,3.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,10.0
15059,4,41860.0,32,0,362,3.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,13.0
15063,3,41860.0,30,0,57,3.0,3.0,3.0,0.0,7.0,2.0,0.0,1.0,3.0
15066,4,42060.0,30,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
15067,4,42060.0,29,1,57,3.0,3.0,1.0,0.0,1.0,5.0,0.0,1.0,12.0
15070,4,41860.0,40,0,220,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0
15074,2,40900.0,32,0,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,9.0
15075,2,40900.0,28,0,57,3.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0
15076,3,31100.0,48,1,364,3.0,3.0,4.0,0.0,0.0,5.0,1.0,1.0,9.0
15078,3,31100.0,16,1,57,3.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,3.0
15081,3,31100.0,25,0,57,3.0,3.0,2.0,1.0,7.0,1.0,0.0,1.0,3.0
15082,3,31100.0,26,0,57,3.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0
15083,3,31100.0,27,0,57,3.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0
15084,1,41740.0,57,0,57,3.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,4.0
15085,4,41740.0,28,0,57,3.0,3.0,0.0,0.0,7.0,5.0,0.0,4.0,3.0
15088,4,41740.0,57,0,57,3.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,9.0
15089,5,41740.0,47,0,57,3.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,11.0
15090,5,41740.0,45,0,57,3.0,3.0,1.0,0.0,4.0,5.0,0.0,4.0,6.0
15096,2,31100.0,47,0,57,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
15099,2,31100.0,66,0,313,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,7.0
15101,4,23420.0,22,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,9.0
15104,3,23420.0,39,1,57,3.0,3.0,2.0,0.0,7.0,5.0,0.0,1.0,3.0
15109,3,40140.0,54,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
15110,3,40140.0,44,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
15113,4,31100.0,41,0,57,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0
15116,2,31100.0,50,0,57,3.0,3.0,1.0,0.0,3.0,5.0,0.0,1.0,11.0
15117,2,31100.0,47,0,57,3.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,11.0
15118,3,37100.0,49,0,57,3.0,3.0,1.0,0.0,7.0,5.0,0.0,1.0,4.0
15119,3,37100.0,51,0,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
15121,2,31100.0,63,0,247,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
15123,1,37100.0,68,0,57,3.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,9.0
15124,4,47300.0,23,1,57,3.0,3.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0
15127,4,47300.0,25,1,57,3.0,3.0,2.0,0.0,3.0,5.0,0.0,1.0,12.0
15128,1,40140.0,51,0,57,3.0,3.0,2.0,1.0,7.0,5.0,0.0,4.0,7.0
15132,3,40140.0,52,0,57,3.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0
15134,3,40140.0,42,0,57,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
15135,5,41860.0,29,0,57,3.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
